Orthogroup	PbergheiANKA	Pfalciparum3D7
OG0001587	PBANKA_1016700	PF3D7_1427900
OG0001588	PBANKA_0620600	PF3D7_0723100
OG0001589	PBANKA_1443100	PF3D7_1228400
OG0001590	PBANKA_0414500	PF3D7_0316700
OG0001591	PBANKA_1008000	PF3D7_0410600
OG0001592	PBANKA_1034700	PF3D7_1407500
OG0001593	PBANKA_1010200	PF3D7_1434600
OG0001594	PBANKA_1448900	PF3D7_1234300
OG0001595	PBANKA_0913400	PF3D7_1135100
OG0001596	PBANKA_1420400	PF3D7_0713800
OG0001597	PBANKA_1359100	PF3D7_1346200
OG0001598	PBANKA_0926400	PF3D7_1121900
OG0001599	PBANKA_0302700	PF3D7_0204900
OG0001600	PBANKA_1027900	PF3D7_1414800
OG0001601	PBANKA_0936300	PF3D7_1111300
OG0001602	PBANKA_0101400	PF3D7_0602600
OG0001603	PBANKA_1219500	PF3D7_0709000
OG0001604	PBANKA_1018900	PF3D7_1425700
OG0001605	PBANKA_1401000	PF3D7_1302500
OG0001606	PBANKA_1013000	PF3D7_1431900
OG0001607	PBANKA_1036200	PF3D7_1406000
OG0001608	PBANKA_0417800	PF3D7_0903600
OG0001609	PBANKA_0411400	PF3D7_0313700
OG0001611	PBANKA_0520700	PF3D7_1037800
OG0001612	PBANKA_0818000	PF3D7_0917000
OG0001613	PBANKA_1450400	PF3D7_1235800
OG0001614	PBANKA_0821100	PF3D7_0920200
OG0001616	PBANKA_0406100	PF3D7_0307800
OG0001617	PBANKA_1219800	PF3D7_0709300
OG0001618	PBANKA_1444700	PF3D7_1230000
OG0001619	PBANKA_0312100	PF3D7_0215400
OG0001620	PBANKA_1436100	PF3D7_1220900
OG0001621	PBANKA_0415800	PF3D7_0905600
OG0001622	PBANKA_1105000	PF3D7_0505400
OG0001623	PBANKA_0940200	PF3D7_1106700
OG0001624	PBANKA_1421900	PF3D7_0715600
OG0001625	PBANKA_1337800	PF3D7_1322500
OG0001626	PBANKA_1357700	PF3D7_1344800
OG0001627	PBANKA_0927000	PF3D7_1121300
OG0001633	PBANKA_1235600	PF3D7_0520900
OG0001634	PBANKA_0817600	PF3D7_0916600
OG0001635	PBANKA_1413900	PF3D7_1315400
OG0001636	PBANKA_1135100	PF3D7_1358800
OG0001637	PBANKA_0211500	PF3D7_0727400
OG0001638	PBANKA_0303100	PF3D7_0205400
OG0001639	PBANKA_1344300	PF3D7_1329300
OG0001640	PBANKA_1209000	PF3D7_1010600
OG0001641	PBANKA_0204300	PF3D7_0109300
OG0001642	PBANKA_1405500	PF3D7_1307000
OG0001643	PBANKA_0923600	PF3D7_1124700
OG0001644	PBANKA_1120700	PF3D7_0621800
OG0001645	PBANKA_0417400	PF3D7_0904000
OG0001646	PBANKA_0306300	PF3D7_0209200
OG0001647	PBANKA_0810500	PF3D7_0909300
OG0001648	PBANKA_0818500	PF3D7_0917500
OG0001649	PBANKA_1347600	PF3D7_1332800
OG0001650	PBANKA_1105200	PF3D7_0505600
OG0001651	PBANKA_1132100	PF3D7_1355800
OG0001652	PBANKA_0916400	PF3D7_1132000
OG0001653	PBANKA_0921300	PF3D7_1127100
OG0001654	PBANKA_0938700	PF3D7_1108200
OG0001655	PBANKA_1461100	PF3D7_1248200
OG0001656	PBANKA_0504200	PF3D7_1020000
OG0001657	PBANKA_1022900	PF3D7_1420300
OG0001658	PBANKA_1131000	PF3D7_1354400
OG0001659	PBANKA_1440200	PF3D7_1225300
OG0001660	PBANKA_0924300	PF3D7_1124000
OG0001661	PBANKA_1015900	PF3D7_1428800
OG0001662	PBANKA_1458500	PF3D7_1245300
OG0001663	PBANKA_1338600	PF3D7_1323400
OG0001664	PBANKA_1113200	PF3D7_0513500
OG0001665	PBANKA_1039300	PF3D7_1402700
OG0001666	PBANKA_1425000	PF3D7_0812500
OG0001667	PBANKA_0834700	PF3D7_0933900
OG0001668	PBANKA_1345500	PF3D7_1330500
OG0001669	PBANKA_0828300	PF3D7_0927500
OG0001670	PBANKA_1117400	PF3D7_0618200
OG0001671	PBANKA_1016300	PF3D7_1428300
OG0001672	PBANKA_1241900	PF3D7_0527100
OG0001673	PBANKA_1223100	PF3D7_0807500
OG0001674	PBANKA_1207000	PF3D7_1008800
OG0001675	PBANKA_1032500	PF3D7_1410000
OG0001676	PBANKA_1233400	PF3D7_0518600
OG0001677	PBANKA_1456000	PF3D7_1242600
OG0001678	PBANKA_1462400	PF3D7_1249500
OG0001679	PBANKA_1459900	PF3D7_1246800
OG0001680	PBANKA_0312500	PF3D7_0215800
OG0001681	PBANKA_1439400	PF3D7_1224500
OG0001682	PBANKA_1316800	PF3D7_1453100
OG0001683	PBANKA_0405300	PF3D7_0306900
OG0001684	PBANKA_1216200	PF3D7_0322300
OG0001685	PBANKA_1108600	PF3D7_0509000
OG0001686	PBANKA_0929600	PF3D7_1118500
OG0001687	PBANKA_0407700	PF3D7_0309600
OG0001688	PBANKA_1457000	PF3D7_1243700
OG0001689	PBANKA_1338400	PF3D7_1323200
OG0001690	PBANKA_0717800	PF3D7_0415900
OG0001691	PBANKA_1355100	PF3D7_1342000
OG0001692	PBANKA_1013200	PF3D7_1431600
OG0001693	PBANKA_0810700	PF3D7_0909500
OG0001694	PBANKA_0418200	PF3D7_0903200
OG0001695	PBANKA_0603200	PF3D7_1204300
OG0001696	PBANKA_1334100	PF3D7_1470900
OG0001697	PBANKA_0517300	PF3D7_1033500
OG0001698	PBANKA_0819900	PF3D7_0919000
OG0001699	PBANKA_0608500	PF3D7_1210100
OG0001700	PBANKA_1231000	PF3D7_0516200
OG0001701	PBANKA_0510600	PF3D7_1026400
OG0001702	PBANKA_0812100	PF3D7_0911000
OG0001703	PBANKA_0825700	PF3D7_0924800
OG0001704	PBANKA_0109800	PF3D7_0611500
OG0001705	PBANKA_0924000	PF3D7_1124300
OG0001706	PBANKA_1002400	PF3D7_0404700
OG0001707	PBANKA_0807600	PF3D7_0317600
OG0001708	PBANKA_0300800	PF3D7_0202700
OG0001709	PBANKA_1454500	PF3D7_1241100
OG0001710	PBANKA_1354100	PF3D7_1340700
OG0001711	PBANKA_0619300	PF3D7_0721800
OG0001712	PBANKA_1426100	PF3D7_0811400
OG0001713	PBANKA_1435300	PF3D7_1220100
OG0001714	PBANKA_0702200	PF3D7_0828500
OG0001715	PBANKA_1350800	PF3D7_1337000
OG0001716	PBANKA_0418300	PF3D7_0903100
OG0001717	PBANKA_0811000	PF3D7_0909800
OG0001718	PBANKA_0314500	PF3D7_0217800
OG0001719	PBANKA_1346800	PF3D7_1332000
OG0001720	PBANKA_0106600	PF3D7_0608000
OG0001721	PBANKA_1417900	PF3D7_1319400
OG0001722	PBANKA_1414600	PF3D7_1316100
OG0001724	PBANKA_1306100	PF3D7_1442200
OG0001725	PBANKA_1315100	PF3D7_1451400
OG0001726	PBANKA_1334400	PF3D7_1471200
OG0001727	PBANKA_0106200	PF3D7_0607600
OG0001728	PBANKA_1119900	PF3D7_0620700
OG0001729	PBANKA_1448000	PF3D7_1233300
OG0001730	PBANKA_1012200	PF3D7_1432700
OG0001731	PBANKA_1231600	PF3D7_0516800
OG0001732	PBANKA_0402800	PF3D7_0304200
OG0001733	PBANKA_0901300	PF3D7_1147800
OG0001734	PBANKA_1411100	PF3D7_1312600
OG0001735	PBANKA_0923000	PF3D7_1125300
OG0001736	PBANKA_0914700	PF3D7_1133700
OG0001737	PBANKA_1036800	PF3D7_1405400
OG0001739	PBANKA_1402700	PF3D7_1304200
OG0001740	PBANKA_1128200	PF3D7_0629400
OG0001741	PBANKA_1351000	PF3D7_1337200
OG0001742	PBANKA_1105900	PF3D7_0506300
OG0001743	PBANKA_1112900	PF3D7_0513200
OG0001744	PBANKA_1236300	PF3D7_0521700
OG0001745	PBANKA_0926100	PF3D7_1122200
OG0001748	PBANKA_0304400	PF3D7_0206900
OG0001748	PBANKA_0304400	PF3D7_0207000
OG0001749	PBANKA_1349400	PF3D7_1335500
OG0001749	PBANKA_0807800	PF3D7_0317400
OG0001750	PBANKA_1003200	PF3D7_0405500
OG0001755	PBANKA_0313100	PF3D7_0216400
OG0001756	PBANKA_1415800	PF3D7_1317300
OG0001757	PBANKA_1217300	PF3D7_0321200
OG0001758	PBANKA_0815600	PF3D7_0914600
OG0001759	PBANKA_0504300	PF3D7_1020100
OG0001760	PBANKA_0408500	PF3D7_0310400
OG0001761	PBANKA_1028700	PF3D7_1414000
OG0001762	PBANKA_0709600	PF3D7_0821200
OG0001763	PBANKA_0721900	PF3D7_0419800
OG0001764	PBANKA_1111600	PF3D7_0512000
OG0001765	PBANKA_0203400	PF3D7_0110200
OG0001766	PBANKA_0611000	PF3D7_1437800
OG0001767	PBANKA_1038300	PF3D7_1403700
OG0001768	PBANKA_0918000	PF3D7_1130200
OG0001769	PBANKA_0514200	PF3D7_1030200
OG0001770	PBANKA_1205400	PF3D7_1007200
OG0001771	PBANKA_0701400	PF3D7_0829300
OG0001772	PBANKA_0823600	PF3D7_0922700
OG0001773	PBANKA_0937300	PF3D7_1110300
OG0001774	PBANKA_1456800	PF3D7_1243500
OG0001775	PBANKA_1301600	PF3D7_1474600
OG0001776	PBANKA_0523600	PF3D7_0423200
OG0001777	PBANKA_1142500	PF3D7_1366600
OG0001778	PBANKA_1446900	PF3D7_1232200
OG0001779	PBANKA_1327400	PF3D7_1464000
OG0001780	PBANKA_0814000	PF3D7_0913000
OG0001781	PBANKA_1144800	PF3D7_1368900
OG0001782	PBANKA_1106700	PF3D7_0507100
OG0001783	PBANKA_0514800	PF3D7_1030800
OG0001784	PBANKA_0924100	PF3D7_1124200
OG0001785	PBANKA_1003300	PF3D7_0405600
OG0001786	PBANKA_0505800	PF3D7_1021600
OG0001787	PBANKA_0202800	PF3D7_0110900
OG0001788	PBANKA_0106100	PF3D7_0607500
OG0001789	PBANKA_1233700	PF3D7_0518900
OG0001790	PBANKA_0808200	PF3D7_0317000
OG0001791	PBANKA_1030800	PF3D7_1411700
OG0001792	PBANKA_1030300	PF3D7_1412300
OG0001793	PBANKA_0407200	PF3D7_0309000
OG0001794	PBANKA_1447800	PF3D7_1233100
OG0001795	PBANKA_1323400	PF3D7_1459800
OG0001796	PBANKA_0409500	PF3D7_0311500
OG0001797	PBANKA_1024900	PF3D7_1417800
OG0001798	PBANKA_1223600	PF3D7_0807000
OG0001799	PBANKA_1324900	PF3D7_1461200
OG0001800	PBANKA_1314400	PF3D7_1450700
OG0001801	PBANKA_1329300	PF3D7_1465900
OG0001802	PBANKA_1423500	PF3D7_0814000
OG0001803	PBANKA_1207700	PF3D7_1009400
OG0001804	PBANKA_0935400	PF3D7_1112200
OG0001805	PBANKA_1348000	PF3D7_1333300
OG0001806	PBANKA_1354400	PF3D7_1341200
OG0001807	PBANKA_0619100	PF3D7_0721600
OG0001808	PBANKA_0410300	PF3D7_0312300
OG0001809	PBANKA_1132600	PF3D7_1356300
OG0001810	PBANKA_0717400	PF3D7_0415400
OG0001811	PBANKA_0202500	PF3D7_0111300
OG0001812	PBANKA_1231200	PF3D7_0516400
OG0001813	PBANKA_1460800	PF3D7_1247900
OG0001815	PBANKA_0813500	PF3D7_0912500
OG0001816	PBANKA_1429500	PF3D7_1213700
OG0001817	PBANKA_0943300	PF3D7_1103600
OG0001818	PBANKA_1233100	PF3D7_0518300
OG0001819	PBANKA_0204100	PF3D7_0109500
OG0001820	PBANKA_1245000	PF3D7_0530600
OG0001821	PBANKA_1114600	PF3D7_0515000
OG0001822	PBANKA_1111900	PF3D7_0512300
OG0001824	PBANKA_1318400	PF3D7_1454700
OG0001825	PBANKA_0907700	PF3D7_1141300
OG0001826	PBANKA_1328000	PF3D7_1464600
OG0001827	PBANKA_1212400	PF3D7_1014000
OG0001828	PBANKA_1211000	PF3D7_1012600
OG0001829	PBANKA_0906600	PF3D7_1142400
OG0001830	PBANKA_1228000	PF3D7_0802200
OG0001831	PBANKA_1462800	PF3D7_1249900
OG0001832	PBANKA_0302300	PF3D7_0204500
OG0001833	PBANKA_0811200	PF3D7_0910000
OG0001834	PBANKA_1309400	PF3D7_1445600
OG0001835	PBANKA_0309800	PF3D7_0212900
OG0001836	PBANKA_0610300	PF3D7_1211800
OG0001837	PBANKA_1125500	PF3D7_0626700
OG0001838	PBANKA_1113300	PF3D7_0513600
OG0001839	PBANKA_0313300	PF3D7_0216600
OG0001840	PBANKA_1127500	PF3D7_0628800
OG0001841	PBANKA_1111800	PF3D7_0512200
OG0001842	PBANKA_0702500	PF3D7_0828200
OG0001843	PBANKA_0817200	PF3D7_0916200
OG0001844	PBANKA_0827500	PF3D7_0926700
OG0001846	PBANKA_1348100	PF3D7_1333400
OG0001847	PBANKA_1004700	PF3D7_0407100
OG0001853	PBANKA_1209800	PF3D7_1011400
OG0001854	PBANKA_0907400	PF3D7_1141600
OG0001855	PBANKA_0938500	PF3D7_1108500
OG0001856	PBANKA_1363900	PF3D7_1351100
OG0001857	PBANKA_1235400	PF3D7_0520700
OG0001858	PBANKA_0516300	PF3D7_1032500
OG0001859	PBANKA_1103400	PF3D7_0503800
OG0001860	PBANKA_1401600	PF3D7_1303100
OG0001861	PBANKA_1105700	PF3D7_0506100
OG0001863	PBANKA_1233800	PF3D7_0519000
OG0001864	PBANKA_1339700	PF3D7_1324500
OG0001865	PBANKA_1363200	PF3D7_1350400
OG0001866	PBANKA_0202900	PF3D7_0110800
OG0001867	PBANKA_1453400	PF3D7_1238900
OG0001868	PBANKA_0614100	PF3D7_0716400
OG0001869	PBANKA_1229200	PF3D7_0614500
OG0001870	PBANKA_0922100	PF3D7_1126200
OG0001871	PBANKA_1352100	PF3D7_1338400
OG0001872	PBANKA_1222400	PF3D7_0808300
OG0001873	PBANKA_0919600	PF3D7_1128600
OG0001874	PBANKA_1423300	PF3D7_0814200
OG0001876	PBANKA_1339100	PF3D7_1323900
OG0001877	PBANKA_0617600	PF3D7_0720100
OG0001878	PBANKA_0912700	PF3D7_1135900
OG0001879	PBANKA_0205400	PF3D7_0108000
OG0001880	PBANKA_0605100	PF3D7_1206500
OG0001881	PBANKA_0403000	PF3D7_0304400
OG0001882	PBANKA_0404600	PF3D7_0306200
OG0001883	PBANKA_1462000	PF3D7_1249100
OG0001884	PBANKA_0514000	PF3D7_1030000
OG0001885	PBANKA_1221200	PF3D7_0710600
OG0001886	PBANKA_1364200	PF3D7_1351400
OG0001887	PBANKA_0720300	PF3D7_0418200
OG0001888	PBANKA_1406300	PF3D7_1307800
OG0001889	PBANKA_1001100	PF3D7_0403500
OG0001890	PBANKA_1227800	PF3D7_0802400
OG0001891	PBANKA_0401900	PF3D7_0303300
OG0001892	PBANKA_1325200	PF3D7_1461500
OG0001893	PBANKA_1452400	PF3D7_1237800
OG0001894	PBANKA_1126100	PF3D7_0627400
OG0001895	PBANKA_1025000	PF3D7_1417700
OG0001896	PBANKA_1020200	PF3D7_1423200
OG0001897	PBANKA_0821400	PF3D7_0920500
OG0001898	PBANKA_0823500	PF3D7_0922600
OG0001899	PBANKA_0410600	PF3D7_0312800
OG0001900	PBANKA_0825200	PF3D7_0924300
OG0001901	PBANKA_1202100	PF3D7_1003700
OG0001902	PBANKA_0611900	PF3D7_1436900
OG0001903	PBANKA_1234900	PF3D7_0520100
OG0001904	PBANKA_0705900	PF3D7_0824700
OG0001905	PBANKA_1444000	PF3D7_1229400
OG0001906	PBANKA_0105300	PF3D7_0606600
OG0001907	PBANKA_1307500	PF3D7_1443600
OG0001908	PBANKA_0312600	PF3D7_0215900
OG0001909	PBANKA_1129800	PF3D7_0631000
OG0001909	PBANKA_1129800	PF3D7_0601600
OG0001910	PBANKA_0941200	PF3D7_1105700
OG0001911	PBANKA_0513800	PF3D7_1029800
OG0001912	PBANKA_0404800	PF3D7_0306400
OG0001913	PBANKA_0103300	PF3D7_0604500
OG0001914	PBANKA_0708500	PF3D7_0822200
OG0001915	PBANKA_0940300	PF3D7_1106600
OG0001916	PBANKA_0933600	PF3D7_1114000
OG0001917	PBANKA_1424600	PF3D7_0813000
OG0001918	PBANKA_1443400	PF3D7_1228700
OG0001919	PBANKA_0708800	PF3D7_0822000
OG0001920	PBANKA_0925000	PF3D7_1123300
OG0001921	PBANKA_1210500	PF3D7_1012100
OG0001922	PBANKA_1037100	PF3D7_1405100
OG0001923	PBANKA_1113000	PF3D7_0513300
OG0001924	PBANKA_0402300	PF3D7_0303700
OG0001925	PBANKA_1420700	PF3D7_0714100
OG0001926	PBANKA_1449500	PF3D7_1234900
OG0001927	PBANKA_1104600	PF3D7_0505000
OG0001928	PBANKA_1406200	PF3D7_1307700
OG0001929	PBANKA_1361500	PF3D7_1348700
OG0001930	PBANKA_1229600	PF3D7_0614900
OG0001931	PBANKA_1125900	PF3D7_0627100
OG0001932	PBANKA_1210900	PF3D7_1012500
OG0001933	PBANKA_1306900	PF3D7_1443000
OG0001934	PBANKA_0943500	PF3D7_1103400
OG0001935	PBANKA_1351700	PF3D7_1338000
OG0001936	PBANKA_1410900	PF3D7_1312400
OG0001937	PBANKA_0102000	PF3D7_0603200
OG0001938	PBANKA_0807300	PF3D7_0317900
OG0001939	PBANKA_1210800	PF3D7_1012400
OG0001940	PBANKA_1122600	PF3D7_0623700
OG0001941	PBANKA_1403200	PF3D7_1304700
OG0001942	PBANKA_1457300	PF3D7_1244000
OG0001943	PBANKA_1425600	PF3D7_0811900
OG0001944	PBANKA_0503800	PF3D7_1019600
OG0001945	PBANKA_1437000	PF3D7_1221800
OG0001946	PBANKA_1227700	PF3D7_0802500
OG0001955	PBANKA_1213100	PF3D7_1014700
OG0001956	PBANKA_1134100	PF3D7_1357800
OG0001957	PBANKA_1407900	PF3D7_1309400
OG0001958	PBANKA_1107800	PF3D7_0508200
OG0001959	PBANKA_0109700	PF3D7_0611400
OG0001960	PBANKA_0714700	PF3D7_0816100
OG0001961	PBANKA_0607100	PF3D7_1208600
OG0001962	PBANKA_0939900	PF3D7_1107000
OG0001963	PBANKA_1132500	PF3D7_1356200
OG0001964	PBANKA_0514400	PF3D7_1030400
OG0001965	PBANKA_1441400	PF3D7_1226600
OG0001966	PBANKA_1464200	PF3D7_1251300
OG0001967	PBANKA_1363100	PF3D7_1350300
OG0001968	PBANKA_0523500	PF3D7_0423100
OG0001969	PBANKA_1116900	PF3D7_0617300
OG0001970	PBANKA_0105000	PF3D7_0606200
OG0001971	PBANKA_0718500	PF3D7_0416500
OG0001972	PBANKA_0910600	PF3D7_1138100
OG0001974	PBANKA_0818100	PF3D7_0917100
OG0001975	PBANKA_0409800	PF3D7_0311800
OG0001976	PBANKA_0817900	PF3D7_0916900
OG0001977	PBANKA_1136400	PF3D7_1360200
OG0001978	PBANKA_0712800	PF3D7_0818000
OG0001979	PBANKA_0828100	PF3D7_0927300
OG0001980	PBANKA_1232800	PF3D7_0518000
OG0001981	PBANKA_0207300	PF3D7_0106000
OG0001982	PBANKA_0908500	PF3D7_1140500
OG0001983	PBANKA_1436500	PF3D7_1221300
OG0001984	PBANKA_1242600	PF3D7_0528000
OG0001985	PBANKA_1346500	PF3D7_1331600
OG0001986	PBANKA_1305500	PF3D7_1441600
OG0001987	PBANKA_0502700	PF3D7_1018500
OG0001990	PBANKA_1433200	PF3D7_1217600
OG0001992	PBANKA_1418700	PF3D7_1320400
OG0001993	PBANKA_1220700	PF3D7_0710100
OG0001994	PBANKA_1138300	PF3D7_1362300
OG0001995	PBANKA_1322600	PF3D7_1458900
OG0001996	PBANKA_1108200	PF3D7_0508600
OG0001997	PBANKA_0520600	PF3D7_1037700
OG0001998	PBANKA_0800600	PF3D7_0702900
OG0001999	PBANKA_1406800	PF3D7_1308300
OG0002000	PBANKA_1413000	PF3D7_1314500
OG0002001	PBANKA_0905000	PF3D7_1144000
OG0002002	PBANKA_1325000	PF3D7_1461300
OG0002003	PBANKA_0921100	PF3D7_1127300
OG0002004	PBANKA_1312400	PF3D7_1448700
OG0002005	PBANKA_0714100	PF3D7_0816700
OG0002006	PBANKA_0515500	PF3D7_1031700
OG0002007	PBANKA_0810000	PF3D7_0908800
OG0002008	PBANKA_0708400	PF3D7_0822300
OG0002010	PBANKA_0714600	PF3D7_0816200
OG0002011	PBANKA_1307200	PF3D7_1443300
OG0002012	PBANKA_0415200	PF3D7_0906100
OG0002013	PBANKA_1230800	PF3D7_0616000
OG0002014	PBANKA_0715500	PF3D7_0413500
OG0002015	PBANKA_0927700	PF3D7_1120600
OG0002016	PBANKA_0807100	PF3D7_0318100
OG0002017	PBANKA_0921500	PF3D7_1126900
OG0002018	PBANKA_1341900	PF3D7_1326700
OG0002019	PBANKA_1107400	PF3D7_0507800
OG0002020	PBANKA_0813200	PF3D7_0912100
OG0002021	PBANKA_0521600	PF3D7_0420200
OG0002022	PBANKA_0112100	PF3D7_0613800
OG0002023	PBANKA_0408600	PF3D7_0310600
OG0002024	PBANKA_0830300	PF3D7_0929500
OG0002025	PBANKA_0815400	PF3D7_0914400
OG0002026	PBANKA_0404100	PF3D7_0305600
OG0002027	PBANKA_0103100	PF3D7_0604300
OG0002028	PBANKA_1418500	PF3D7_1320200
OG0002029	PBANKA_0416200	PF3D7_0905200
OG0002030	PBANKA_0516100	PF3D7_1032300
OG0002031	PBANKA_0212300	PF3D7_0728200
OG0002032	PBANKA_1357500	PF3D7_1344600
OG0002033	PBANKA_0812800	PF3D7_0911700
OG0002034	PBANKA_1120600	PF3D7_0621700
OG0002035	PBANKA_1421000	PF3D7_0714400
OG0002036	PBANKA_0105700	PF3D7_0607100
OG0002037	PBANKA_0510400	PF3D7_1026200
OG0002038	PBANKA_0622300	PF3D7_0724800
OG0002039	PBANKA_1426700	PF3D7_0810800
OG0002040	PBANKA_0210000	PF3D7_0103100
OG0002041	PBANKA_0109300	PF3D7_0611000
OG0002042	PBANKA_0902300	PF3D7_1146800
OG0002043	PBANKA_1029700	PF3D7_1412900
OG0002044	PBANKA_1314200	PF3D7_1450500
OG0002045	PBANKA_1413200	PF3D7_1314700
OG0002046	PBANKA_1417600	PF3D7_1319100
OG0002047	PBANKA_1103500	PF3D7_0503900
OG0002048	PBANKA_0917400	PF3D7_1130800
OG0002050	PBANKA_0614800	PF3D7_0717100
OG0002051	PBANKA_1308800	PF3D7_1445000
OG0002052	PBANKA_1240200	PF3D7_0525400
OG0002053	PBANKA_0611400	PF3D7_1437400
OG0002054	PBANKA_1010400	PF3D7_1434400
OG0002055	PBANKA_0803600	PF3D7_0706000
OG0002056	PBANKA_1038600	PF3D7_1403400
OG0002057	PBANKA_1408200	PF3D7_1309700
OG0002058	PBANKA_0936400	PF3D7_1111200
OG0002059	PBANKA_1355900	PF3D7_1342800
OG0002060	PBANKA_1445500	PF3D7_1230800
OG0002061	PBANKA_0105900	PF3D7_0607300
OG0002062	PBANKA_0822900	PF3D7_0922000
OG0002063	PBANKA_1440600	PF3D7_1225700
OG0002064	PBANKA_1413700	PF3D7_1315200
OG0002065	PBANKA_1139700	PF3D7_1363700
OG0002066	PBANKA_0811600	PF3D7_0910400
OG0002067	PBANKA_1354300	PF3D7_1340900
OG0002068	PBANKA_0501500	PF3D7_1017200
OG0002069	PBANKA_1451400	PF3D7_1236800
OG0002070	PBANKA_1340600	PF3D7_1325500
OG0002071	PBANKA_0827300	PF3D7_0926500
OG0002072	PBANKA_0506700	PF3D7_1022500
OG0002073	PBANKA_1133100	PF3D7_1356800
OG0002074	PBANKA_1139200	PF3D7_1363200
OG0002082	PBANKA_0922800	PF3D7_1125500
OG0002083	PBANKA_1119700	PF3D7_0620500
OG0002084	PBANKA_0501700	PF3D7_1017400
OG0002085	PBANKA_0108900	PF3D7_0610500
OG0002086	PBANKA_1218500	PF3D7_0320000
OG0002087	PBANKA_1414100	PF3D7_1315600
OG0002088	PBANKA_1350300	PF3D7_1336400
OG0002089	PBANKA_1103700	PF3D7_0504100
OG0002090	PBANKA_1130300	PF3D7_1353700
OG0002091	PBANKA_1302500	PF3D7_1438600
OG0002092	PBANKA_1419500	PF3D7_1321200
OG0002093	PBANKA_0503600	PF3D7_1019400
OG0002094	PBANKA_1439800	PF3D7_1224900
OG0002095	PBANKA_1235300	PF3D7_0520600
OG0002096	PBANKA_1018600	PF3D7_1426000
OG0002097	PBANKA_1432000	PF3D7_1216300
OG0002098	PBANKA_0109600	PF3D7_0611300
OG0002099	PBANKA_1362200	PF3D7_1349400
OG0002101	PBANKA_1022000	PF3D7_1421200
OG0002102	PBANKA_0408700	PF3D7_0310700
OG0002103	PBANKA_0721400	PF3D7_0419300
OG0002104	PBANKA_1216000	PF3D7_0322500
OG0002105	PBANKA_1340200	PF3D7_1325000
OG0002106	PBANKA_0310600	PF3D7_0213700
OG0002108	PBANKA_1414000	PF3D7_1315500
OG0002109	PBANKA_1453800	PF3D7_1239300
OG0002110	PBANKA_1135000	PF3D7_1358700
OG0002111	PBANKA_0810400	PF3D7_0909200
OG0002112	PBANKA_1141400	PF3D7_1365600
OG0002113	PBANKA_0108300	PF3D7_0609800
OG0002114	PBANKA_1039500	PF3D7_1402400
OG0002115	PBANKA_1454700	PF3D7_1241300
OG0002116	PBANKA_1018300	PF3D7_1426300
OG0002117	PBANKA_1214900	PF3D7_0323600
OG0002118	PBANKA_1242300	PF3D7_0527500
OG0002119	PBANKA_1347800	PF3D7_1333000
OG0002120	PBANKA_1363500	PF3D7_1350700
OG0002121	PBANKA_1229100	PF3D7_0614400
OG0002122	PBANKA_0309000	PF3D7_0212200
OG0002123	PBANKA_0934500	PF3D7_1113100
OG0002124	PBANKA_1009800	PF3D7_1435000
OG0002126	PBANKA_0820900	PF3D7_0920000
OG0002127	PBANKA_0832500	PF3D7_0931700
OG0002128	PBANKA_1314600	PF3D7_1450900
OG0002129	PBANKA_0608400	PF3D7_1210000
OG0002130	PBANKA_1309100	PF3D7_1445300
OG0002131	PBANKA_1411200	PF3D7_1312800
OG0002132	PBANKA_0302400	PF3D7_0204600
OG0002133	PBANKA_0933300	PF3D7_1114400
OG0002134	PBANKA_1444200	PF3D7_1229600
OG0002136	PBANKA_0918900	PF3D7_1129300
OG0002137	PBANKA_1014300	PF3D7_1430400
OG0002138	PBANKA_0417100	PF3D7_0904300
OG0002139	PBANKA_0211100	PF3D7_0727000
OG0002140	PBANKA_0923300	PF3D7_1125000
OG0002141	PBANKA_0713700	PF3D7_0817100
OG0002143	PBANKA_0607200	PF3D7_1208700
OG0002144	PBANKA_1412400	PF3D7_1314000
OG0002145	PBANKA_1344600	PF3D7_1329600
OG0002146	PBANKA_1445300	PF3D7_1230600
OG0002147	PBANKA_1134300	PF3D7_1358000
OG0002148	PBANKA_1332900	PF3D7_1469700
OG0002149	PBANKA_0816300	PF3D7_0915300
OG0002150	PBANKA_1405300	PF3D7_1306800
OG0002151	PBANKA_1345700	PF3D7_1330700
OG0002152	PBANKA_0713600	PF3D7_0817200
OG0002153	PBANKA_0508900	PF3D7_1024700
OG0002154	PBANKA_1301900	PF3D7_1474300
OG0002155	PBANKA_0404300	PF3D7_0305800
OG0002156	PBANKA_1418600	PF3D7_1320300
OG0002157	PBANKA_0822200	PF3D7_0921300
OG0002158	PBANKA_1102400	PF3D7_0502700
OG0002159	PBANKA_1207600	PF3D7_1009300
OG0002160	PBANKA_1330600	PF3D7_1467300
OG0002161	PBANKA_0924700	PF3D7_1123600
OG0002162	PBANKA_0621200	PF3D7_0723700
OG0002163	PBANKA_1009000	PF3D7_1435800
OG0002164	PBANKA_0906900	PF3D7_1142100
OG0002165	PBANKA_1240300	PF3D7_0525500
OG0002166	PBANKA_0926300	PF3D7_1122000
OG0002167	PBANKA_1140700	PF3D7_1364900
OG0002168	PBANKA_0719200	PF3D7_0417100
OG0002169	PBANKA_1000700	PF3D7_0403100
OG0002170	PBANKA_1139800	PF3D7_1363800
OG0002171	PBANKA_0519600	PF3D7_1036600
