Geneid	groups	description
PBANKA_1234100	21	protoheme IX farnesyltransferase, putative
PBANKA_1235000	21	mediator of RNA polymerase II transcription subunit 17, putative
PBANKA_1239000	21	conserved Plasmodium membrane protein, unknown function
PBANKA_1243400	21	nucleolar preribosomal GTPase, putative
PBANKA_1314000	21	NADPH--cytochrome P450 reductase, putative
PBANKA_1324500	21	snRNA-activating protein complex subunit 3, putative
PBANKA_1332300	21	conserved Plasmodium protein, unknown function
PBANKA_1336000	21	HSP20-like chaperone, putative
PBANKA_1339800	21	conserved Plasmodium protein, unknown function
PBANKA_1346900	21	conserved protein, unknown function
PBANKA_1353500	21	exosome complex component RRP42, putative
PBANKA_1364900	21	U3 small nucleolar RNA-associated protein 15, putative
PBANKA_1418700	21	microsomal signal peptidase, putative
PBANKA_1423700	21	GDP-mannose 4,6-dehydratase, putative
PBANKA_1440400	21	small subunit rRNA processing factor, putative
PBANKA_1446600	21	WD repeat-containing protein, putative
PBANKA_1447500	21	conserved Plasmodium protein, unknown function
PBANKA_1448000	21	pentatricopeptide repeat domain-containing protein 2, putative
PBANKA_1450600	21	vesicle transport v-SNARE protein VTI1, putative
PBANKA_1451800	21	conserved Plasmodium protein, unknown function
PBANKA_1455500	21	conserved Plasmodium protein, unknown function
PBANKA_1458100	21	conserved Plasmodium protein, unknown function
PBANKA_1458600	21	50S ribosomal protein L3, mitochondrial, putative
PBANKA_0101700	22	conserved Plasmodium protein, unknown function
PBANKA_0200600	22	fam-a protein
PBANKA_0317141	22	fam-a protein
PBANKA_0317161	22	erythrocyte membrane antigen 1
PBANKA_0407200	22	dual specificity protein phosphatase
PBANKA_0502650	22	conserved Plasmodium protein, unknown function
PBANKA_0512000	22	palmitoyltransferase DHHC10
PBANKA_0623450	22	fam-a protein, pseudogene
PBANKA_0720900	22	MOLO1 domain-containing protein, putative
PBANKA_1034400	22	plasmepsin IV
PBANKA_1035400	22	glideosome associated protein with multiple membrane spans 3, putative
PBANKA_1133000	22	DnaJ protein, putative
PBANKA_1137400	22	conserved Plasmodium protein, unknown function
PBANKA_1231300	22	major facilitator superfamily domain-containing protein, putative
PBANKA_1300900	22	cytochrome c oxidase assembly protein COX11, putative
PBANKA_1322900	22	OPA3-like protein, putative
PBANKA_1400700	22	Plasmodium exported protein, unknown function
PBANKA_0101900	23	RNA-binding protein, putative
PBANKA_0110600	23	transmembrane protein 234, putative
PBANKA_0207500	23	cyclin-dependent kinases regulatory subunit, putative
PBANKA_0210500	23	conserved Plasmodium protein, unknown function
PBANKA_0308300	23	GAF domain-related protein, putative
PBANKA_0317001	23	PIR protein
PBANKA_0411000	23	YGGT family protein, putative
PBANKA_0411100	23	conserved Plasmodium protein, unknown function
PBANKA_0411500	23	conserved Plasmodium protein, unknown function
PBANKA_0416900	23	prefoldin subunit 4, putative
PBANKA_0518600	23	conserved protein, unknown function
PBANKA_0520600	23	enhancer of rudimentary homolog, putative
PBANKA_0616700	23	NIMA related kinase 4
PBANKA_0616900	23	conserved Plasmodium protein, unknown function
PBANKA_0704400	23	alpha/beta hydrolase, putative
PBANKA_0716700	23	GTP-binding protein, putative
PBANKA_0721500	23	conserved Plasmodium protein, unknown function
PBANKA_0804200	23	conserved Plasmodium protein, unknown function
PBANKA_0807300	23	conserved protein, unknown function
PBANKA_0807500	23	conserved Plasmodium protein, unknown function
PBANKA_0812200	23	conserved protein, unknown function
PBANKA_0812700	23	conserved Plasmodium protein, unknown function
PBANKA_0836700	23	fam-a protein
PBANKA_0918900	23	conserved Plasmodium protein, unknown function
PBANKA_0933800	23	conserved Plasmodium protein, unknown function
PBANKA_0941600	23	conserved Plasmodium protein, unknown function
PBANKA_1027100	23	conserved Plasmodium protein, unknown function
PBANKA_1032200	23	WD repeat-containing protein, putative
PBANKA_1101900	23	HCNGP-like protein, putative
PBANKA_1113400	23	secreted ookinete protein
PBANKA_1134300	23	patatin-like phospholipase, putative
PBANKA_1138700	23	conserved Plasmodium protein, unknown function
PBANKA_1139400	23	polyubiquitin binding protein, putative
PBANKA_1140500	23	aldehyde reductase, putative
PBANKA_1143200	23	conserved Plasmodium protein, unknown function
PBANKA_1144900	23	glycosylphosphatidylinositol anchor attachment 1 protein, putative
PBANKA_1145600	23	conserved Plasmodium protein, unknown function
PBANKA_1205500	23	RING zinc finger protein, putative
PBANKA_1208600	23	DNA2/NAM7 helicase, putative
PBANKA_1214700	23	conserved Plasmodium protein, unknown function
PBANKA_1240000	23	structural maintenance of chromosomes protein 6, putative
PBANKA_1240200	23	7-helix-1 protein, putative
PBANKA_1245150	23	dolichol-phosphate mannosyltransferase subunit 3, putative
PBANKA_1304600	23	AP-3 complex subunit mu, putative
PBANKA_1312100	23	conserved protein, unknown function
PBANKA_1313100	23	crossover junction endonuclease MUS81, putative
PBANKA_1315900	23	aminomethyltransferase, putative
PBANKA_1321600	23	conserved Plasmodium protein, unknown function
PBANKA_1338500	23	N-acetyltransferase, GNAT family, putative
PBANKA_1342400	23	ribonuclease P protein subunit RPR2, putative
PBANKA_1356700	23	kelch protein K13, putative
PBANKA_1360700	23	conserved Plasmodium protein, unknown function
PBANKA_1361300	23	TBC domain protein, putative
PBANKA_1401800	23	conserved Plasmodium protein, unknown function
PBANKA_1402300	23	conserved Plasmodium protein, unknown function
PBANKA_1414400	23	exportin-T, putative
PBANKA_1419600	23	conserved Plasmodium protein, unknown function
PBANKA_1431700	23	serine--tRNA ligase, putative
PBANKA_1432100	23	conserved Plasmodium protein, unknown function
PBANKA_1437200	23	conserved Plasmodium protein, unknown function
PBANKA_1443200	23	RNA pseudouridylate synthase, putative
PBANKA_0102000	24	mitochondrial chaperone BCS1, putative
PBANKA_0102900	24	AP2 domain transcription factor, putative
PBANKA_0105400	24	coatomer alpha subunit, putative
PBANKA_0106950	24	sorting assembly machinery 50 kDa subunit, putative
PBANKA_0205300	24	conserved protein, unknown function
PBANKA_0206200	24	conserved protein, unknown function
PBANKA_0208500	24	conserved Plasmodium protein, unknown function
PBANKA_0211800	24	conserved Plasmodium protein, unknown function
PBANKA_0212200	24	anaphase-promoting complex subunit 1, putative
PBANKA_0212400	24	conserved protein, unknown function
PBANKA_0214000	24	dynein heavy chain, putative
PBANKA_0215900	24	PIR protein, pseudogene
PBANKA_0216000	24	PIR protein
PBANKA_0301100	24	conserved Plasmodium protein, unknown function
PBANKA_0304100	24	conserved Plasmodium protein, unknown function
PBANKA_0305500	24	conserved Plasmodium protein, unknown function
PBANKA_0306200	24	patatin-like phospholipase 1, putative
PBANKA_0307700	24	conserved Plasmodium protein, unknown function
PBANKA_0308100	24	ubiquinol-cytochrome-c reductase complex assembly factor 1, putative
PBANKA_0308200	24	apicoplast beta-ketoacyl-acyl carrier protein synthase III precursor, putative
PBANKA_0316981	24	reticulocyte binding protein, putative
PBANKA_0400900	24	conserved protein, unknown function
PBANKA_0401000	24	pre-mRNA-splicing factor PRP46, putative
PBANKA_0401200	24	ABC transporter B family member 4, putative
PBANKA_0405800	24	spindle and kinetochore-associated protein 2, putative
PBANKA_0407500	24	N2227-like protein, putative
PBANKA_0408500	24	parasite-infected erythrocyte surface protein
PBANKA_0414700	24	zinc finger protein, putative
PBANKA_0416300	24	nucleoporin NUP221
PBANKA_0416400	24	conserved Plasmodium protein, unknown function
PBANKA_0502600	24	peptidase, putative
PBANKA_0503200	24	eukaryotic translation initiation factor subunit eIF2A, putative
PBANKA_0506700	24	citrate synthase, mitochondrial, putative
PBANKA_0506800	24	kelch protein K10, putative
PBANKA_0507600	24	HORMA domain protein, putative
PBANKA_0515100	24	conserved Plasmodium protein, unknown function
PBANKA_0516700	24	RNA polymerase II-associated protein 1, putative
PBANKA_0516800	24	heptatricopeptide repeat-containing protein HPR1
PBANKA_0518900	24	conserved Plasmodium membrane protein, unknown function
PBANKA_0520000	24	pyruvate kinase 2, putative
PBANKA_0520400	24	dynamin-like protein, putative
PBANKA_0520500	24	TFIIH basal transcription factor complex helicase XPB subunit, putative
PBANKA_0524000	24	conserved Plasmodium protein, unknown function
PBANKA_0600351	24	reticulocyte binding protein, putative
PBANKA_0600800	24	cytochrome c oxidase assembly protein COX19, putative
PBANKA_0601000	24	ATP-dependent DNA/RNA helicase PSH2, putative
PBANKA_0606700	24	cysteine repeat modular protein 3
PBANKA_0607300	24	zinc finger protein, putative
PBANKA_0611000	24	trafficking protein particle complex subunit 5, putative
PBANKA_0612200	24	conserved Plasmodium protein, unknown function
PBANKA_0615000	24	transcription initiation factor IIE subunit alpha, putative
PBANKA_0701700	24	conserved Plasmodium protein, unknown function
PBANKA_0703000	24	magnesium transporter, putative
PBANKA_0703600	24	translation initiation factor IF-2, putative
PBANKA_0704100	24	ubiquitin conjugation factor E4 B, putative
PBANKA_0705100	24	protein KRI1, putative
PBANKA_0705300	24	SAYSvFN domain-containing protein, putative
PBANKA_0706800	24	DnaJ protein, putative
PBANKA_0715700	24	lysine decarboxylase-like protein, putative
PBANKA_0719400	24	LETM1-like protein, putative
PBANKA_0720200	24	protein SOC1
PBANKA_0722200	24	PIR protein, pseudogene
PBANKA_0722921	24	PIR protein
PBANKA_0800300	24	conserved Plasmodium protein, unknown function
PBANKA_0801700	24	conserved Plasmodium protein, unknown function
PBANKA_0801900	24	methyltransferase, putative
PBANKA_0802000	24	conserved Plasmodium protein, unknown function
PBANKA_0803600	24	importin-7, putative
PBANKA_0804700	24	conserved Plasmodium protein, unknown function
PBANKA_0804900	24	E3 ubiquitin-protein ligase, putative
PBANKA_0806100	24	CCR4 domain-containing protein 4, putative
PBANKA_0810600	24	exoribonuclease, putative
PBANKA_0811900	24	cytosolic Fe-S cluster assembly factor NBP35, putative
PBANKA_0813100	24	conserved Plasmodium protein, unknown function
PBANKA_0813200	24	zinc finger protein, putative
PBANKA_0816400	24	ATP-dependent 6-phosphofructokinase, putative
PBANKA_0820800	24	regulator of chromosome condensation-PP1-interacting protein
PBANKA_0821500	24	conserved Plasmodium protein, unknown function
PBANKA_0824100	24	nitric oxide synthase, putative
PBANKA_0826900	24	protein kinase, putative
PBANKA_0831800	24	elongation factor Tu, putative
PBANKA_0832900	24	protein MAM3, putative
PBANKA_0833600	24	importin alpha re-exporter, putative
PBANKA_0901800	24	conserved Plasmodium protein, unknown function
PBANKA_0902100	24	sporozoite and liver stage asparagine-rich protein
PBANKA_0902500	24	oocyst rupture protein 1
PBANKA_0903500	24	ABC transporter B family member 3, putative
PBANKA_0908700	24	P-loop containing nucleoside triphosphate hydrolase, putative
PBANKA_0910200	24	protein phosphatase PPM2
PBANKA_0914200	24	conserved Plasmodium protein, unknown function
PBANKA_0914500	24	conserved Plasmodium protein, unknown function
PBANKA_0915100	24	LEM3/CDC50 family protein, putative
PBANKA_0918200	24	phosphoacetylglucosamine mutase, putative
PBANKA_0919500	24	GPI-anchor transamidase, putative
PBANKA_0925500	24	calcium-dependent protein kinase 6
PBANKA_0925900	24	conserved Plasmodium protein, unknown function
PBANKA_0927000	24	tyrosine kinase-like protein, putative
PBANKA_0928400	24	conserved Plasmodium protein, unknown function
PBANKA_0928500	24	ATP-dependent zinc metalloprotease FTSH, putative
PBANKA_0929800	24	insulinase, putative
PBANKA_0931400	24	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative
PBANKA_0933900	24	glyoxalase I, putative
PBANKA_0934600	24	conserved Plasmodium protein, unknown function
PBANKA_0939800	24	nucleic acid binding protein, putative
PBANKA_0943100	24	CCR4-NOT transcription complex subunit 1, putative
PBANKA_0943900	24	PIR protein
PBANKA_1000011	24	reticulocyte binding protein, putative
PBANKA_1000651	24	tRNA Asparagine
PBANKA_1001800	24	AP2 domain transcription factor AP2-SP2
PBANKA_1002300	24	conserved Plasmodium protein, unknown function
PBANKA_1002800	24	protein transport protein Sec24B, putative
PBANKA_1004200	24	conserved protein, unknown function
PBANKA_1004300	24	conserved Plasmodium protein, unknown function
PBANKA_1007100	24	NAD(P)-binding protein, putative
PBANKA_1007600	24	erythrocyte vesicle protein 1, putative
PBANKA_1009500	24	glutamate synthase [NADH], putative
PBANKA_1011100	24	conserved Plasmodium protein, unknown function
PBANKA_1012600	24	conserved Plasmodium protein, unknown function
PBANKA_1015500	24	AP2 domain transcription factor AP2-O3
PBANKA_1016200	24	protein kinase, putative
PBANKA_1016800	24	exosome complex component RRP41, putative
PBANKA_1019370	24	small nucleolar RNA snoR28
PBANKA_1024200	24	conserved Plasmodium protein, unknown function
PBANKA_1024500	24	conserved Plasmodium protein, unknown function
PBANKA_1024600	24	liver specific protein 1
PBANKA_1031200	24	DnaJ protein, putative
PBANKA_1031800	24	conserved protein, unknown function
PBANKA_1032600	24	cytidine diphosphate-diacylglycerol synthase, putative
PBANKA_1032800	24	conserved protein, unknown function
PBANKA_1033000	24	conserved Plasmodium protein, unknown function
PBANKA_1035200	24	LCCL domain-containing protein
PBANKA_1035300	24	radical SAM protein, putative
PBANKA_1036700	24	COBW domain-containing protein 1, putative
PBANKA_1039450	24	small nucleolar RNA snoR22
PBANKA_1039600	24	26S proteasome regulatory subunit RPN6, putative
PBANKA_1040581	24	PIR protein
PBANKA_1107200	24	protein CAF40, putative
PBANKA_1107700	24	SET domain protein, putative
PBANKA_1109000	24	RNA polymerase I, putative
PBANKA_1110700	24	stearoyl-CoA desaturase, putative
PBANKA_1124800	24	conserved Plasmodium protein, unknown function
PBANKA_1127900	24	RAP protein, putative
PBANKA_1128100	24	phospholipase
PBANKA_1129200	24	conserved Plasmodium protein, unknown function
PBANKA_1132000	24	NLI interacting factor-like phosphatase
PBANKA_1133500	24	glutamate--tRNA ligase
PBANKA_1134600	24	rhomboid protease ROM7
PBANKA_1136000	24	ADP-ribosylation factor, putative
PBANKA_1136500	24	conserved Plasmodium protein, unknown function
PBANKA_1138500	24	3'-5' exonuclease, putative
PBANKA_1138800	24	conserved Plasmodium protein, unknown function
PBANKA_1139600	24	conserved Plasmodium protein, unknown function
PBANKA_1140000	24	conserved protein, unknown function
PBANKA_1140100	24	nucleoporin NUP205
PBANKA_1140400	24	exosome complex component RRP45, putative
PBANKA_1142500	24	signal recognition particle receptor subunit alpha, putative
PBANKA_1143600	24	alanine--tRNA ligase, putative
PBANKA_1144100	24	ABC transporter E family member 1, putative
PBANKA_1145100	24	conserved Plasmodium protein, unknown function
PBANKA_1201600	24	ribosome-binding factor A, putative
PBANKA_1202100	24	MKT1 domain-containing protein, putative
PBANKA_1206700	24	protein GPR89, putative
PBANKA_1207400	24	conserved Plasmodium protein, unknown function
PBANKA_1207600	24	AMP-binding protein, putative
PBANKA_1208300	24	heptatricopeptide repeat-containing protein, putative
PBANKA_1209500	24	conserved Plasmodium protein, unknown function
PBANKA_1210500	24	conserved protein, unknown function
PBANKA_1211000	24	GMP synthase [glutamine-hydrolyzing], putative
PBANKA_1211100	24	NLI interacting factor-like phosphatase
PBANKA_1211300	24	autophagy-related protein 18, putative
PBANKA_1211700	24	conserved Plasmodium protein, unknown function
PBANKA_1212300	24	translation initiation factor eIF-2B subunit delta, putative
PBANKA_1216200	24	diacylglycerol O-acyltransferase, putative
