cluster_id	target	count_both	count_only_cluster	count_only_target	count_none	p.value	fdr
8	Arginine and proline metabolism	0	48	6	3759	1	1
8	Pyridoxal phosphate (Vitamin B6) metabolism	1	47	21	3744	0.243823548835802	0.993854130169466
8	Transporters of the plasma membrane	0	48	61	3704	1	1
8	Mitochondrial TCA cycle	0	48	18	3747	1	1
8	Possible paths for apoptosis	0	48	20	3745	1	1
8	Phosphatidylethanolamine and phosphatidylserine metabolism	0	48	31	3734	1	1
8	Structure and organization of centromeric chromatin	0	48	11	3754	1	1
8	Chaperone-mediated modulation of nucleosome-histone interactions	1	47	12	3753	0.152064602269913	0.857303877730102
8	Acetylation recognition by the bromodomain and other modules	0	48	12	3753	1	1
8	Putative organization of the kinetochore	1	47	34	3731	0.359429610706057	1
8	Plasmodium falciparum histone acetylation and methylation	0	48	7	3758	1	1
8	Histone acetylation	0	48	24	3741	1	1
8	Protein arginine methylation	0	48	10	3755	1	1
8	Nucleosome assembly and regulation	0	48	38	3727	1	1
8	Compartmentalization of transcription site in the nucleus	0	48	4	3761	1	1
8	Pentose Phosphate Cycle	1	47	8	3757	0.107863673063107	0.74194912251237
8	Thiamine metabolism	0	48	15	3750	1	1
8	RNA polymerase II transcribes mRNA	0	48	38	3727	1	1
8	tRNA thiolation	0	48	7	3758	1	1
8	Genes coding for GPI-anchored membrane proteins	0	48	25	3740	1	1
8	Subcellular localization of proteins involved in invasion	0	48	39	3726	1	1
8	Functional annotation of merozoite invasion-related proteins	0	48	42	3723	1	1
8	Maturation and export of 60S and 40S ribosomal subunits	0	48	87	3678	0.627732127993022	1
8	Pre-ribosomal particles along the 60S assembly pathway	0	48	24	3741	1	1
8	Structure of the mitotic centrosome	1	47	29	3736	0.317173605359741	1
8	Centriole proteins	0	48	19	3746	1	1
8	Classical clathrin-mediated vesicular transport	0	48	38	3727	1	1
8	Molecular model of vesicle exocytosis	0	48	18	3747	1	1
8	Molecular motor prototypes	1	47	40	3725	0.406766158807405	1
8	Genes coding for Fe-S containing proteins	0	48	17	3748	1	1
8	Maturation of cytosolic and nuclear Fe-S proteins	0	48	14	3751	1	1
8	Nucleotide excision repair	1	47	28	3737	0.308400675235883	1
8	DNA Replication	1	47	37	3728	0.383542622910273	1
8	Kinetochores power chromosome movements in mitosis	1	47	38	3727	0.391381021347441	1
8	Regulation of spindle microtubule dynamics	1	47	44	3721	0.43640262623045	1
8	Control of the mitotic spindle organization by kinesins	0	48	10	3755	1	1
8	Control of microtubule assembly	0	48	21	3744	1	1
8	Pre-ribosomal particles along the 40S assembly pathway	0	48	15	3750	1	1
8	Transcription and processing of snRNAs	0	48	21	3744	1	1
8	Proteins containing histone post translational modification-binding modules	0	48	25	3740	1	1
8	Histone chaperones	1	47	24	3741	0.272191929196378	1
8	Phosphoinositides and membrane traffic	0	48	23	3742	1	1
8	Calcium � calmodulin activation of protein kinases	1	47	19	3746	0.224312741563115	0.987744732408839
8	Inositol Phosphate metabolism	0	48	24	3741	1	1
8	The structures of RNA polymerases	0	48	21	3744	1	1
8	Mechanism of Fe�S-protein biogenesis	0	48	19	3746	1	1
8	Selenocysteine biosynthesis	0	48	10	3755	1	1
8	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	0	48	10	3755	1	1
8	Pyruvate metabolism	0	48	17	3748	1	1
8	Chaperone-assisted protein folding	0	48	71	3694	1	1
8	Sphingomyelin and ceramide metabolism	0	48	18	3747	1	1
8	Generation of polyphosphates	0	48	14	3751	1	1
8	Cleavage and polyadenylation of pre-mRNA	0	48	15	3750	1	1
8	Protein factors in pre-mRNA 3�-end processing	0	48	18	3747	1	1
8	Oxidative protein folding in the endoplasmic reticulum	0	48	9	3756	1	1
8	Transporters of the mitochondrial and apicoplast membranes	0	48	30	3735	1	1
8	Phosphatases of Plasmodium falciparum and their timed expression	1	47	40	3725	0.406766158807405	1
8	Transporters of the ER/Golgi and digestive vacuole membranes	0	48	30	3735	1	1
8	CCR4 � NOT complex	0	48	18	3747	1	1
8	Encoded proteins that could be constituents of P-bodies	0	48	43	3722	1	1
8	Isoprenoids metabolism	0	48	14	3751	1	1
8	Rab and other proteins involved in intracellular traffic	0	48	16	3749	1	1
8	Rab proteins	0	48	13	3752	1	1
8	Endosome maturation	0	48	12	3753	1	1
8	Rab cycle	0	48	43	3722	1	1
8	Molecular markers of resistance to antimalarial drugs	0	48	12	3753	1	1
8	ATP synthase complex	0	48	20	3745	1	1
8	DNA mismatch repair system	1	47	24	3741	0.272191929196378	1
8	Base excision repair of AP sites	0	48	37	3728	1	1
8	Actin and filaments	1	47	27	3738	0.299517408554407	1
8	A model for UbpX function in the regulation of PCNA deubiquitylation	1	47	15	3750	0.183800965650329	0.888888043518577
8	Model for translesion DNA synthesis	1	47	11	3754	0.141219705096706	0.827774043065323
8	Model of the Ube2w/CHIP/Ataxin-3 Ubiquitination Cycle	0	48	22	3743	1	1
8	Phosphatidylcholine metabolism	0	48	13	3752	1	1
8	Components of the linear motor responsible for merozoite motility in invasion	0	48	34	3731	1	1
8	Parasite encoded proteins associated with the membrane of infected erythrocytes	0	48	34	3731	1	1
8	Large Tethering Complexes that Act in the Secretory and Endocytic Pathways	0	48	35	3730	1	1
8	Asparagine and Aspartate metabolism	0	48	8	3757	1	1
8	Biosynthesis of Fe-S proteins in the apicoplast	0	48	14	3751	1	1
8	Methionine and Polyamine metabolism	0	48	19	3746	1	1
8	Signal recognition particle-mediated targeting of membrane and secretory proteins	0	48	12	3753	1	1
8	Karyopherin/exportin-mediated nuclear export pathways	0	48	18	3747	1	1
8	tRNA modifications	0	48	43	3722	1	1
8	Schematic depiction of pseudouridylation	0	48	15	3750	1	1
8	The HSP70 chaperone cycle	0	48	7	3758	1	1
8	Organization of chaperone pathways in the cytosol	0	48	30	3735	1	1
8	The ATG autophagic pathway	0	48	13	3752	1	1
8	Glutamate metabolism	0	48	14	3751	1	1
8	Glycolysis	0	48	28	3737	1	1
8	Model for metabolic compartmentalization of PI biosynthesis	0	48	12	3753	1	1
8	Shikimate biosynthesis	0	48	5	3760	1	1
8	CoA biosynthesis	0	48	8	3757	1	1
8	Utilization of phospholipids	0	48	26	3739	1	1
8	Structure and processing of pre rRNA	0	48	25	3740	1	1
8	Bulk mRNA transport through the nuclear pore	0	48	4	3761	1	1
8	Posttranslational translocation in eukaryotes	0	48	27	3738	1	1
8	SRP independent translocation of GPI anchored proteins	0	48	9	3756	1	1
8	Proteasome-mediated proteolysis of ubiquinated proteins	1	47	37	3728	0.383542622910273	1
8	Aminosugars metabolism	0	48	8	3757	1	1
8	Quality control in mRNA biogenesis	0	48	22	3743	1	1
8	Leucine_ Isoleucine and Valine metabolism	0	48	11	3754	1	1
8	Classical COPII-mediated vesicular transport	0	48	25	3740	1	1
8	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	0	48	11	3754	1	1
8	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	0	48	14	3751	1	1
8	Assisted assembly of Sm-class snRNPs	0	48	11	3754	1	1
8	Lysine metabolism	0	48	5	3760	1	1
8	Mitochondrial division	0	48	4	3761	1	1
8	Import and export through the nuclear pore	0	48	24	3741	1	1
8	Putative SUMO substrates	1	47	20	3745	0.234128978949082	0.993854130169466
8	RNA polymerase I transcribes rRNA	0	48	9	3756	1	1
8	Lipoic acid metabolism	0	48	6	3759	1	1
8	Acetyl-CoA production in the mitochondrion	0	48	6	3759	1	1
8	Mitochondrial antioxidant system	0	48	14	3751	1	1
8	Chaperone network and protein quality control of the mitochondrion	1	47	35	3730	0.367568143973952	1
8	Proteome of the parasitophorous vacuole	0	48	24	3741	1	1
8	Proteins with ER retention sequences	0	48	12	3753	1	1
8	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	0	48	3	3762	1	1
8	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	1	47	15	3750	0.183800965650329	0.888888043518577
8	Interactions between modified host cell membrane and endothelial cell	0	48	3	3762	1	1
8	Rosette formation between normal and infected RBC	0	48	3	3762	1	1
8	Domains of merozoite surface proteins	0	48	7	3758	1	1
8	Nitrogen metabolism	0	48	9	3756	1	1
8	RNA polymerase III transcribes tRNA and 5S rRNA	0	48	14	3751	1	1
8	The Atg8 and Atg12 ubiquitin-like conjugation systems	0	48	7	3758	1	1
8	Structure of the nuclear pore	0	48	4	3761	1	1
8	Biogenesis of cytochrome oxidase	0	48	20	3745	1	1
8	Protein N-terminal acetylation	0	48	9	3756	1	1
8	Mannose and Fructose metabolism	0	48	7	3758	1	1
8	tRNA-wybutosine biosynthesis	0	48	4	3761	1	1
8	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	0	48	6	3759	1	1
8	Anaphase promoting complex ubiquitin-ligase	1	47	9	3756	0.119120913781554	0.763016298221872
8	Lsm proteins and RNA processing	0	48	11	3754	1	1
8	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	0	48	14	3751	1	1
8	Exported parasite proteins associated with Maurer�s clefts	0	48	4	3761	1	1
8	Translocon of exported proteins (PTEX)	0	48	6	3759	1	1
8	Post-translational modification �SUMOylation	0	48	9	3756	1	1
8	Activation of eiF5A	0	48	3	3762	1	1
8	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	0	48	5	3760	1	1
8	Different kinesins with different roles	0	48	5	3760	1	1
8	Catabolism of polyphosphates	0	48	8	3757	1	1
8	Glycine and Serine metabolism	1	47	9	3756	0.119120913781554	0.763016298221872
8	Pathways of peptide export from the mitochondrion	0	48	5	3760	1	1
8	Role of perforin 1 in merozoite egress	0	48	5	3760	1	1
8	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	0	48	15	3750	1	1
8	14-3-3 protein	0	48	3	3762	1	1
8	Roles of rhoptry neck proteins during invasion	0	48	4	3761	1	1
8	Folate biosynthesis	1	47	10	3755	0.130239030042002	0.794497669587533
8	Telomerase and some telomerase associated proteins	0	48	8	3757	1	1
8	Nicotinate and nicotinamide metabolism	0	48	6	3759	1	1
8	ER-to Golgi_ translocation and quality control	0	48	15	3750	1	1
8	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	1	47	8	3757	0.107863673063107	0.74194912251237
8	Transcription in prokaryotes	0	48	3	3762	1	1
8	Various features of C/D and H/ACA snoRNAs	1	47	5	3760	0.0732400677973156	0.59997067783352
8	Merozoite egress	0	48	3	3762	1	1
8	Riboflavin metabolism	0	48	3	3762	1	1
8	Post-translational modification of elongation factor 2	0	48	5	3760	1	1
8	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	0	48	10	3755	1	1
8	Structure of telomere and sub-telomeric regions	0	48	1	3764	1	1
8	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	48	2	3763	1	1
